Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2012-03-23,371.500000,374.500000,367.625000,372.000000,324.956543,1179464
2012-03-26,372.450012,372.450012,364.000000,364.899994,318.754395,1524458
2012-03-27,368.950012,369.850006,362.600006,365.350006,319.147522,2080346
2012-03-28,365.049988,367.850006,360.549988,362.975006,317.072845,974464
2012-03-29,360.500000,364.750000,359.700012,362.424988,316.592377,873794
2012-03-30,365.000000,375.399994,363.500000,374.125000,326.812805,1044672
2012-04-02,375.000000,375.250000,369.575012,370.399994,323.558868,756884
2012-04-03,372.350006,381.200012,372.350006,376.225006,328.647247,1253448
2012-04-04,373.250000,378.649994,372.024994,373.549988,326.310547,824836
2012-04-09,370.450012,373.899994,367.049988,371.299988,324.345001,1105616
2012-04-10,372.000000,373.200012,369.149994,371.500000,324.519775,668242
2012-04-11,369.000000,369.500000,364.225006,366.450012,320.108368,1164354
2012-04-12,367.500000,372.700012,366.950012,371.450012,324.476074,996456
2012-04-13,373.000000,380.674988,369.500000,375.625000,328.123138,1372730
2012-04-16,373.274994,376.375000,368.075012,374.149994,326.834625,734892
2012-04-17,373.950012,376.350006,370.375000,373.200012,326.004791,824520
2012-04-18,375.250000,378.450012,371.649994,374.674988,327.293213,1461944
2012-04-19,375.549988,376.975006,369.500000,370.875000,323.973755,1683744
2012-04-20,369.500000,369.500000,364.200012,365.725006,319.475067,1807982
2012-04-23,363.299988,372.700012,362.500000,368.049988,321.506012,2145172
2012-04-24,368.524994,370.000000,362.024994,367.350006,320.894592,623130
2012-04-25,368.000000,371.450012,364.000000,368.174988,321.615173,1251708
2012-04-26,369.200012,374.875000,367.125000,372.725006,325.589874,1489486
2012-04-27,372.000000,372.850006,368.500000,371.049988,324.126678,780278
2012-04-30,371.049988,371.049988,371.049988,371.049988,324.126678,0
2012-05-02,374.500000,375.450012,370.075012,371.674988,324.672638,607048
2012-05-03,370.500000,371.950012,367.549988,369.424988,322.707153,609702
2012-05-04,365.899994,369.950012,361.049988,363.225006,317.291229,1217904
2012-05-07,358.500000,361.000000,352.649994,357.649994,312.421265,1189358
2012-05-08,359.799988,359.799988,350.000000,354.325012,309.516724,1424902
2012-05-09,351.500000,354.200012,345.625000,347.549988,303.598511,1303684
2012-05-10,348.850006,353.899994,346.024994,347.325012,303.401978,1302792
2012-05-11,346.500000,351.700012,344.399994,348.649994,304.559357,946770
2012-05-14,350.700012,351.225006,339.000000,340.575012,297.505585,1452194
2012-05-15,339.899994,343.950012,337.000000,340.600006,297.527374,1015228
2012-05-16,337.500000,341.375000,336.774994,338.100006,295.343567,896586
2012-05-17,340.899994,344.700012,339.000000,342.549988,299.230804,1131256
2012-05-18,339.000000,348.125000,338.100006,344.325012,300.781342,762838
2012-05-21,344.500000,350.000000,343.000000,347.750000,303.773193,622078
2012-05-22,351.899994,351.975006,344.125000,345.600006,301.895142,963994
2012-05-23,343.750000,344.950012,340.174988,343.600006,300.148041,926572
2012-05-24,346.000000,350.000000,343.750000,348.225006,304.188171,721000
2012-05-25,348.200012,348.299988,344.149994,346.000000,302.244507,788152
2012-05-28,348.200012,351.399994,346.200012,350.600006,306.262787,1039246
2012-05-29,352.149994,354.750000,349.125000,350.875000,306.503021,594180
2012-05-30,350.825012,354.450012,347.975006,353.100006,308.446655,612040
2012-05-31,349.299988,360.225006,341.399994,353.000000,315.965332,1652322
2012-06-01,353.750000,354.700012,339.000000,341.850006,305.985199,1422302
2012-06-04,338.899994,348.125000,336.750000,346.325012,309.990692,937742
2012-06-05,348.299988,352.799988,347.500000,351.125000,314.287079,847170
2012-06-06,353.399994,357.500000,349.200012,357.049988,319.590424,1033534
2012-06-07,360.125000,365.950012,358.125000,360.350006,322.544250,1914794
2012-06-08,359.500000,365.975006,356.350006,364.700012,326.437866,1065504
2012-06-11,366.500000,368.250000,359.000000,360.750000,322.902313,983082
2012-06-12,357.850006,362.899994,357.000000,361.299988,323.394562,676632
2012-06-13,361.700012,362.125000,356.450012,358.250000,320.664581,626222
2012-06-14,358.000000,360.475006,355.399994,357.774994,320.239410,434028
2012-06-15,359.450012,364.700012,359.049988,363.299988,325.184753,631442
2012-06-18,365.000000,367.274994,356.475006,359.350006,321.649200,585142
2012-06-19,358.950012,369.450012,358.500000,368.625000,329.951050,829710
2012-06-20,368.524994,371.250000,366.575012,368.799988,330.107727,591690
2012-06-21,367.475006,367.475006,355.524994,359.299988,321.604431,1732474
2012-06-22,357.000000,357.500000,351.975006,355.524994,318.225464,1262398
2012-06-25,357.500000,361.450012,356.149994,358.100006,320.530334,858836
2012-06-26,358.674988,362.799988,357.250000,361.875000,323.909241,641650
2012-06-27,363.000000,364.299988,358.950012,361.450012,323.528839,458408
2012-06-28,361.500000,363.850006,358.299988,359.674988,321.940094,445830
2012-06-29,362.500000,370.399994,362.500000,368.725006,330.040619,828706
2012-07-02,368.049988,370.475006,365.299988,368.725006,330.040619,388590
2012-07-03,370.375000,371.450012,365.649994,368.000000,329.391663,512132
2012-07-04,369.500000,370.000000,364.524994,367.024994,328.518951,501468
2012-07-05,367.950012,371.100006,365.899994,369.250000,330.510529,458528
2012-07-06,369.500000,369.500000,364.825012,367.149994,328.630829,515050
2012-07-09,364.000000,366.825012,363.049988,366.024994,327.623871,394524
2012-07-10,365.399994,370.799988,364.049988,369.750000,330.958038,363904
2012-07-11,367.500000,368.524994,361.075012,362.850006,324.781952,767012
2012-07-12,361.299988,364.750000,358.725006,360.600006,322.768036,578086
2012-07-13,360.125000,363.200012,357.500000,359.375000,321.671539,429120
2012-07-16,359.500000,362.149994,357.750000,360.149994,322.365234,497388
2012-07-17,362.500000,363.924988,358.649994,359.575012,321.850555,537622
2012-07-18,359.975006,360.924988,356.299988,357.674988,320.149902,440638
2012-07-19,360.424988,364.600006,359.000000,363.875000,325.699432,447734
2012-07-20,362.299988,364.424988,358.725006,361.325012,323.416992,571472
2012-07-23,356.850006,362.500000,356.575012,359.375000,321.671539,601538
2012-07-24,359.174988,363.149994,359.075012,362.274994,324.267303,450466
2012-07-25,361.000000,361.125000,356.250000,359.350006,321.649200,569232
2012-07-26,360.575012,360.950012,353.649994,355.149994,317.889832,430998
2012-07-27,358.075012,362.674988,357.774994,360.200012,322.410004,504258
2012-07-30,361.024994,365.825012,361.000000,364.625000,326.370728,371650
2012-07-31,365.875000,372.500000,360.700012,371.424988,332.457306,810934
2012-08-01,370.500000,375.399994,369.500000,372.725006,333.620941,847020
2012-08-02,371.475006,373.700012,368.225006,369.725006,330.935669,388596
2012-08-03,368.000000,374.000000,365.250000,371.450012,332.479736,546710
2012-08-06,372.774994,394.450012,372.774994,392.649994,351.455566,2904504
2012-08-07,393.000000,397.850006,389.075012,391.850006,350.739441,1686058
2012-08-08,392.500000,399.674988,391.500000,395.325012,353.849884,1225072
2012-08-09,394.299988,398.100006,388.350006,390.149994,349.217773,775354
2012-08-10,388.549988,394.725006,387.250000,391.024994,350.001007,722088
2012-08-13,390.174988,395.000000,389.975006,393.750000,352.440155,824898
2012-08-14,392.700012,401.049988,392.700012,399.375000,357.475006,1651862
2012-08-16,401.000000,410.475006,399.475006,407.524994,364.769928,1189490
2012-08-17,409.049988,412.475006,404.799988,407.549988,364.792297,983106
2012-08-21,407.500000,411.825012,406.075012,407.174988,364.456665,653344
2012-08-22,404.024994,407.950012,402.899994,404.024994,361.637146,562658
2012-08-23,404.799988,405.450012,393.850006,397.225006,355.550568,772530
2012-08-24,395.524994,397.200012,389.299988,391.049988,350.023376,1216082
2012-08-27,392.375000,398.000000,391.575012,393.700012,352.395386,870414
2012-08-28,393.049988,397.149994,389.274994,395.024994,353.581329,759036
2012-08-29,395.000000,398.500000,390.250000,391.200012,350.157684,502426
2012-08-30,390.000000,392.975006,384.100006,390.975006,349.956268,843644
2012-08-31,391.750000,391.950012,381.600006,385.975006,345.480835,634096
2012-09-03,385.000000,385.475006,380.049988,382.125000,342.034729,516458
2012-09-04,382.049988,390.000000,381.500000,389.274994,348.434601,496430
2012-09-05,386.524994,389.750000,380.649994,385.524994,345.078033,699410
2012-09-06,384.350006,387.049988,382.024994,383.674988,343.422119,483926
2012-09-07,389.000000,398.000000,389.000000,395.500000,354.006531,1086360
2012-09-10,399.399994,401.350006,394.524994,395.575012,354.073700,370640
2012-09-11,394.049988,397.799988,391.750000,395.174988,353.715637,840012
2012-09-12,396.950012,399.950012,394.600006,398.750000,356.915558,566086
2012-09-13,399.350006,404.000000,397.000000,399.125000,357.251160,783374
2012-09-14,405.500000,422.350006,404.500000,420.475006,376.361328,2529546
2012-09-17,424.250000,440.500000,424.250000,436.825012,390.995972,2228032
2012-09-18,435.000000,436.975006,425.825012,427.600006,382.738770,770718
2012-09-20,420.000000,424.000000,414.075012,416.075012,372.422943,591096
2012-09-21,416.000000,427.450012,416.000000,424.950012,380.366791,1474872
2012-09-24,424.500000,428.549988,416.450012,418.125000,374.257843,991324
2012-09-25,420.000000,422.350006,415.250000,419.924988,375.869019,861306
2012-09-26,419.500000,424.750000,416.799988,422.049988,377.771057,1071866
2012-09-27,422.500000,424.000000,412.500000,415.100006,371.550232,879132
2012-09-28,419.975006,424.000000,417.125000,418.350006,374.459259,808528
2012-10-01,420.399994,421.250000,415.000000,417.274994,373.497040,649576
2012-10-03,417.174988,426.274994,416.774994,423.125000,378.733276,930678
2012-10-04,425.024994,429.250000,424.524994,426.375000,381.642303,729038
2012-10-05,428.100006,430.200012,421.500000,428.700012,383.723389,936680
2012-10-08,428.000000,428.000000,408.100006,409.350006,366.403442,1478004
2012-10-09,412.000000,413.450012,406.625000,407.700012,364.926575,929164
2012-10-10,406.000000,411.000000,403.625000,408.075012,365.262299,730132
2012-10-11,408.250000,410.899994,404.524994,409.750000,366.761475,733132
2012-10-12,410.500000,413.100006,407.875000,409.450012,366.492981,780166
2012-10-15,410.000000,414.850006,409.500000,411.600006,368.417419,1001842
2012-10-16,419.500000,420.000000,405.225006,406.625000,363.964355,2541902
2012-10-17,408.200012,408.450012,401.049988,402.700012,360.451141,1211738
2012-10-18,403.450012,408.000000,398.500000,405.475006,362.934998,1126774
2012-10-19,404.174988,404.975006,399.649994,401.600006,359.466553,1113532
2012-10-22,398.725006,407.924988,396.299988,407.325012,364.590912,727166
2012-10-23,407.500000,407.500000,402.750000,404.975006,362.487488,1272666
2012-10-25,405.825012,409.399994,403.125000,405.149994,362.644104,963936
2012-10-29,401.799988,407.100006,401.799988,405.600006,363.046906,778788
2012-10-30,404.799988,405.799988,399.700012,401.549988,359.421783,856990
2012-10-31,402.500000,403.500000,399.149994,402.625000,360.384003,503856
2012-11-01,396.950012,404.000000,394.549988,403.524994,361.189575,1062942
2012-11-02,405.575012,407.274994,401.625000,403.924988,361.547638,715258
2012-11-05,402.350006,404.000000,400.100006,402.524994,360.294495,353188
2012-11-06,402.000000,403.475006,398.100006,402.575012,360.339264,645614
2012-11-07,401.274994,402.975006,399.174988,400.225006,358.235809,909900
2012-11-08,397.125000,399.174988,395.125000,398.299988,356.512756,703184
2012-11-09,397.250000,401.774994,393.000000,394.299988,352.932373,1398656
2012-11-12,392.674988,394.725006,389.375000,393.475006,352.194000,2880974
2012-11-15,394.450012,394.450012,388.600006,392.350006,351.187012,569086
2012-11-16,395.000000,396.375000,385.600006,387.725006,347.047180,611636
2012-11-19,388.000000,389.000000,381.125000,387.125000,346.510193,933674
2012-11-20,390.899994,390.899994,380.575012,382.225006,342.124268,653968
2012-11-21,383.899994,386.000000,380.500000,385.125000,344.720032,729928
2012-11-22,386.024994,386.500000,380.975006,383.125000,342.929810,475324
2012-11-23,383.424988,387.899994,383.399994,386.549988,345.995514,520126
2012-11-26,387.125000,389.750000,385.450012,386.700012,346.129761,390914
2012-11-27,388.600006,394.000000,387.000000,393.100006,351.858337,477552
2012-11-29,391.625000,401.500000,391.600006,398.250000,356.468018,603722
2012-11-30,398.450012,403.899994,395.274994,396.950012,355.304382,847824
2012-12-03,397.850006,403.500000,394.799988,401.850006,359.690338,598794
2012-12-04,402.649994,412.500000,402.649994,411.850006,368.641205,1124542
2012-12-05,414.000000,418.500000,410.250000,415.450012,371.863525,923900
2012-12-06,418.000000,422.000000,410.950012,420.825012,376.674591,778170
2012-12-07,420.000000,424.600006,415.000000,417.100006,373.340363,690908
2012-12-10,417.000000,419.024994,411.000000,413.725006,370.319519,481586
2012-12-11,415.500000,418.975006,407.625000,409.799988,366.806244,494134
2012-12-12,411.700012,416.899994,409.899994,416.075012,372.422943,573052
2012-12-13,416.299988,420.149994,415.049988,416.450012,372.758575,960638
2012-12-14,417.000000,423.000000,414.500000,419.600006,375.578125,737658
2012-12-17,417.399994,421.924988,415.524994,416.924988,373.183716,669962
2012-12-18,417.500000,419.549988,413.049988,415.475006,371.885895,437168
2012-12-19,417.700012,421.200012,417.125000,419.674988,375.645203,568458
2012-12-20,420.299988,420.500000,415.000000,418.524994,374.615875,623234
2012-12-21,416.549988,417.049988,410.250000,411.475006,368.305481,486340
2012-12-24,412.500000,413.500000,408.075012,410.000000,366.985291,524606
2012-12-26,410.774994,417.975006,410.774994,414.000000,370.565582,592212
2012-12-27,415.000000,415.850006,407.575012,409.024994,366.112549,612344
2012-12-28,411.500000,422.500000,411.000000,420.174988,376.092773,1097126
2012-12-31,420.750000,424.700012,418.274994,419.549988,375.533356,695254
2013-01-01,422.375000,423.000000,419.600006,420.325012,376.227081,669962
2013-01-02,422.500000,427.950012,421.500000,423.875000,379.404572,1019856
2013-01-03,424.174988,430.975006,422.500000,430.274994,385.133118,1207718
2013-01-04,430.299988,432.250000,426.850006,430.375000,385.222656,675988
2013-01-07,431.799988,435.350006,425.825012,427.575012,382.716431,604626
2013-01-08,427.500000,429.075012,424.000000,425.174988,380.568146,598900
2013-01-09,426.500000,429.575012,424.149994,425.774994,381.105255,482612
2013-01-10,428.024994,429.250000,423.524994,424.774994,380.210175,537726
2013-01-11,425.274994,426.850006,418.149994,419.625000,375.600464,497070
2013-01-14,419.000000,426.500000,419.000000,423.399994,378.979462,411770
2013-01-15,423.600006,425.725006,419.049988,422.924988,378.554230,741894
2013-01-16,423.700012,435.000000,423.024994,430.200012,385.066040,1426674
2013-01-17,431.225006,446.549988,430.225006,444.825012,398.156677,1762004
2013-01-18,447.075012,451.350006,442.649994,449.475006,402.318787,1568518
2013-01-21,468.075012,477.399994,459.075012,460.024994,411.761963,2330704
2013-01-22,460.000000,465.299988,458.100006,460.274994,411.985687,1035860
2013-01-23,460.750000,464.225006,458.000000,461.700012,413.261200,854074
2013-01-24,462.500000,464.149994,453.325012,457.174988,409.210907,693610
2013-01-25,457.500000,458.799988,453.000000,455.950012,408.114471,523096
2013-01-28,455.174988,457.399994,447.500000,448.825012,401.736969,710752
2013-01-29,447.750000,450.725006,440.024994,441.274994,394.979095,755414
2013-01-30,443.174988,451.424988,443.174988,449.524994,402.363556,1560424
2013-01-31,450.000000,450.000000,441.774994,443.274994,396.769287,511824
2013-02-01,445.500000,449.500000,441.825012,446.725006,399.857330,602336
2013-02-04,447.174988,450.299988,441.799988,443.174988,396.679779,650154
2013-02-05,442.000000,443.000000,437.000000,438.174988,392.204315,537776
2013-02-06,439.575012,441.450012,435.575012,437.450012,391.555359,416754
2013-02-07,435.950012,440.750000,434.200012,435.524994,389.832306,444090
2013-02-08,436.000000,436.924988,429.000000,432.100006,386.766663,518800
2013-02-11,432.149994,436.950012,430.500000,433.899994,388.377838,360612
2013-02-12,434.700012,439.924988,433.100006,437.975006,392.025299,442588
2013-02-13,440.500000,444.000000,436.750000,439.125000,393.054688,627200
2013-02-14,440.000000,441.424988,425.125000,427.575012,382.716431,510830
2013-02-15,427.500000,428.500000,417.250000,422.424988,378.106720,878096
2013-02-18,422.774994,427.299988,422.500000,423.649994,379.203186,367956
2013-02-19,425.200012,427.950012,417.524994,424.399994,379.874512,548162
2013-02-20,428.174988,439.250000,428.174988,437.674988,391.756744,989020
2013-02-21,434.000000,438.524994,426.274994,428.375000,383.432465,985714
2013-02-22,429.500000,435.950012,429.000000,431.325012,386.072998,572896
2013-02-25,432.024994,433.000000,425.625000,426.975006,382.179352,516650
2013-02-26,424.850006,424.850006,409.674988,411.975006,368.753082,803374
2013-02-27,414.325012,420.325012,413.500000,415.600006,371.997772,687234
2013-02-28,419.000000,419.850006,402.899994,407.325012,364.590912,1467318
2013-03-01,407.649994,409.000000,403.000000,404.750000,362.286041,790778
2013-03-04,404.750000,408.850006,402.250000,406.274994,363.651062,614856
2013-03-05,408.750000,416.799988,408.750000,413.149994,369.804810,672072
2013-03-06,415.549988,418.924988,413.625000,417.399994,373.608917,665672
2013-03-07,415.000000,420.450012,412.100006,417.825012,373.989349,885106
2013-03-08,420.625000,426.750000,420.024994,425.500000,380.859100,579518
2013-03-11,425.500000,430.350006,420.075012,421.850006,377.592072,600134
2013-03-12,425.000000,427.450012,421.774994,423.750000,379.292694,636076
2013-03-13,421.725006,428.149994,420.000000,421.924988,377.659149,751084
2013-03-14,422.000000,431.575012,417.700012,430.325012,385.177917,880810
2013-03-15,431.625000,434.500000,419.274994,421.899994,377.636780,1105760
2013-03-18,417.000000,421.625000,415.000000,415.799988,372.176758,1412228
2013-03-19,417.500000,419.850006,406.149994,412.524994,369.245392,2291968
2013-03-20,415.000000,415.000000,406.625000,411.274994,368.126495,1630492
2013-03-21,412.674988,416.075012,402.500000,406.774994,364.098602,1308298
2013-03-22,404.475006,410.000000,402.024994,405.399994,362.867859,953730
2013-03-25,410.500000,411.475006,401.524994,404.850006,362.375610,957878
2013-03-26,402.350006,402.500000,390.549988,391.700012,350.605225,994130
2013-03-28,391.799988,392.000000,382.500000,386.850006,346.264038,2041246
2013-04-01,390.174988,395.250000,386.875000,389.075012,348.255615,541754
2013-04-02,390.399994,398.500000,389.225006,396.975006,355.326813,548370
2013-04-03,399.350006,399.549988,386.100006,388.399994,347.651428,813458
2013-04-04,386.350006,388.850006,382.500000,383.375000,343.153656,812404
2013-04-05,383.674988,391.000000,383.100006,390.174988,349.240204,658476
2013-04-08,389.350006,396.750000,389.000000,394.575012,353.178619,508162
2013-04-09,395.674988,397.674988,386.250000,388.174988,347.450012,1167730
2013-04-10,390.200012,392.399994,386.075012,390.524994,349.553467,821094
2013-04-11,392.475006,392.924988,382.500000,385.575012,345.122803,905144
2013-04-12,383.174988,390.299988,382.625000,387.649994,346.980072,560546
2013-04-15,387.000000,399.500000,386.625000,396.774994,355.147766,1242296
2013-04-16,399.000000,404.750000,393.100006,402.250000,360.048370,1135858
2013-04-17,402.549988,405.000000,385.250000,387.049988,346.443024,2339900
2013-04-18,387.250000,392.600006,386.500000,390.899994,349.889130,847024
2013-04-22,392.274994,397.075012,389.325012,394.875000,353.447083,696494
2013-04-23,395.174988,402.625000,393.250000,401.750000,359.600861,1077594
2013-04-25,403.000000,413.424988,403.000000,409.649994,366.671997,1309416
2013-04-26,406.950012,412.424988,394.899994,396.575012,354.968781,911234
2013-04-29,397.500000,399.500000,394.500000,396.299988,354.722565,1198090
2013-04-30,397.174988,398.350006,389.000000,394.075012,352.731049,928880
2013-05-02,393.950012,403.399994,391.625000,401.375000,359.265167,948060
2013-05-03,402.000000,407.700012,399.000000,400.600006,358.571472,1094684
2013-05-06,401.250000,412.350006,401.250000,410.750000,367.656586,812620
2013-05-07,411.000000,417.825012,409.700012,413.549988,370.162811,710420
2013-05-08,414.174988,416.500000,411.000000,414.549988,371.057922,590616
2013-05-09,415.000000,416.000000,407.750000,409.049988,366.134949,516416
2013-05-10,406.774994,410.250000,404.500000,406.049988,371.626282,498896
2013-05-13,406.000000,412.350006,399.299988,401.500000,367.462036,761578
2013-05-14,400.000000,404.450012,397.750000,398.850006,365.036682,536974
2013-05-15,401.750000,410.125000,401.174988,409.399994,374.692291,738836
2013-05-16,408.700012,421.674988,408.000000,420.075012,384.462341,1048414
2013-05-17,420.000000,422.350006,411.750000,417.200012,381.831055,750930
2013-05-20,417.575012,427.399994,414.274994,415.450012,380.229401,890868
2013-05-21,416.000000,419.750000,412.450012,413.674988,378.604858,603426
2013-05-22,415.500000,417.100006,406.750000,408.875000,374.211792,590686
2013-05-23,407.500000,408.500000,390.799988,392.575012,359.293671,743624
2013-05-24,396.075012,397.500000,390.000000,393.950012,360.552094,482906
2013-05-27,401.500000,416.000000,401.100006,414.125000,379.016693,1362796
2013-05-28,415.000000,423.450012,412.750000,421.575012,385.835175,1296316
2013-05-29,421.500000,424.500000,416.600006,423.625000,387.711334,1114808
2013-05-30,423.250000,423.250000,415.250000,417.950012,382.517426,738662
2013-05-31,417.500000,417.500000,401.000000,402.799988,368.651794,979944
2013-06-03,403.500000,403.500000,392.625000,394.049988,360.643616,1047418
2013-06-04,395.799988,400.225006,389.575012,390.299988,357.211517,681766
2013-06-05,390.625000,401.500000,390.000000,400.274994,366.340851,762736
2013-06-06,400.500000,401.000000,394.100006,396.149994,362.565552,1433460
2013-06-07,398.475006,401.000000,391.000000,392.299988,359.041962,728826
2013-06-10,394.899994,397.450012,391.049988,394.725006,361.261383,589262
2013-06-11,392.299988,395.500000,388.250000,393.100006,359.774170,650584
2013-06-12,393.000000,398.524994,391.500000,395.649994,362.108002,952942
2013-06-13,391.000000,396.250000,390.500000,394.575012,361.124115,551156
2013-06-14,397.500000,408.500000,397.500000,407.000000,372.495758,897116
2013-06-17,408.200012,413.825012,405.625000,412.549988,377.575195,833418
2013-06-18,412.299988,418.450012,408.850006,411.799988,376.888824,985044
2013-06-19,410.625000,416.399994,407.750000,415.549988,380.320862,894326
2013-06-20,410.500000,410.500000,397.399994,399.600006,365.723145,1180484
2013-06-21,400.500000,405.250000,392.500000,396.950012,363.297760,1224722
2013-06-24,395.350006,398.500000,389.600006,396.649994,363.023193,1395982
2013-06-25,399.500000,409.875000,397.500000,401.899994,367.828125,1186748
2013-06-26,404.750000,407.274994,400.424988,401.274994,367.256073,467156
2013-06-27,407.500000,417.774994,407.174988,415.225006,380.023468,1254348
2013-06-28,431.500000,436.500000,422.875000,430.924988,394.392456,2030906
2013-07-01,431.000000,442.475006,429.924988,441.399994,403.979401,1117604
2013-07-02,441.500000,445.450012,434.299988,435.649994,398.716858,888776
2013-07-03,430.899994,431.975006,424.250000,425.149994,389.107056,718822
2013-07-04,427.000000,435.000000,424.000000,430.825012,394.300964,973150
2013-07-05,432.674988,442.200012,432.674988,440.100006,402.789642,1162076
2013-07-08,435.600006,436.899994,400.000000,434.149994,397.344025,537490
2013-07-09,434.899994,440.750000,433.750000,436.674988,399.654938,925968
2013-07-10,437.399994,439.850006,419.700012,428.174988,391.875549,1191648
2013-07-11,431.549988,436.750000,429.500000,435.200012,398.305023,623222
2013-07-12,436.750000,447.500000,435.000000,444.799988,407.091187,904808
2013-07-15,442.850006,449.549988,442.649994,447.875000,409.905487,816028
2013-07-16,444.000000,452.149994,441.399994,450.450012,412.262207,972038
2013-07-17,451.500000,459.350006,451.500000,457.575012,418.783142,1510688
2013-07-18,459.899994,459.950012,454.524994,458.524994,419.652618,1191130
2013-07-19,458.524994,463.950012,456.399994,461.575012,422.444092,1649104
2013-07-22,457.500000,457.625000,449.450012,454.250000,415.740051,814436
2013-07-23,456.000000,462.350006,453.575012,454.549988,416.014587,638942
2013-07-24,453.174988,458.500000,447.825012,454.299988,415.785767,648938
2013-07-25,453.000000,456.049988,442.500000,445.424988,407.663177,538852
2013-07-26,446.000000,451.750000,442.899994,444.950012,407.228455,473544
2013-07-29,444.049988,449.500000,441.375000,442.799988,405.260681,497140
2013-07-30,443.174988,446.000000,427.450012,429.424988,393.019592,648168
2013-07-31,428.674988,438.899994,421.500000,435.799988,398.854187,776462
2013-08-01,437.674988,441.000000,423.000000,425.149994,389.107056,676098
2013-08-02,429.000000,435.950012,425.000000,428.725006,392.378937,583550
2013-08-05,429.500000,435.950012,427.975006,430.450012,393.957764,424186
2013-08-06,428.075012,431.799988,415.075012,420.200012,384.576721,571642
2013-08-07,422.524994,440.350006,415.774994,435.500000,398.579590,834580
2013-08-08,434.500000,436.424988,428.875000,432.725006,396.039856,412208
